mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.019080114364624024,0.002494801751313998,0.014264535903930665,0.005224423914484683,1e-11,{'classifier__var_smoothing': 1e-11},1.0,1.0,0.9812170342313002,1.0,0.9625730008984726,0.9887580070259545,0.014977770426010964,1
0.022188758850097655,0.0051408205799562765,0.011134529113769531,0.0028204653957160527,1e-10,{'classifier__var_smoothing': 1e-10},1.0,1.0,0.9812170342313002,1.0,0.9625730008984726,0.9887580070259545,0.014977770426010964,1
0.02144908905029297,0.0015093412142350034,0.011334466934204101,0.0029881759571669633,1e-09,{'classifier__var_smoothing': 1e-09},1.0,1.0,0.9812170342313002,1.0,0.9625730008984726,0.9887580070259545,0.014977770426010964,1
0.016164875030517577,0.003309343944059125,0.007968997955322266,0.0010063617959753103,1e-08,{'classifier__var_smoothing': 1e-08},1.0,1.0,0.9812170342313002,1.0,0.9625730008984726,0.9887580070259545,0.014977770426010964,1
0.010567092895507812,0.0013366392193467755,0.005843257904052735,0.000931976714319627,1e-07,{'classifier__var_smoothing': 1e-07},1.0,1.0,0.9812170342313002,1.0,0.9625730008984726,0.9887580070259545,0.014977770426010964,1
